ageGroup,region,relation,gender,planClassKey,industryKey,operatorTypeKey,memberCount
34-38,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,M,null,null,null,319
19-23,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,95
29-33,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,211
44-48,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,171
44-48,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,67
24-28,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,479
34-38,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,230
49-53,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,37
34-38,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,274
54-58,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,56
0-18,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,10
0-18,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,172
44-48,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,219
54-58,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,267
34-38,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,397
29-33,REGION_WALES,RELATION_DEPENDANT,M,null,null,null,206
0-18,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,57
34-38,REGION_WALES,RELATION_DEPENDANT,M,null,null,null,26
0-18,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,6
24-28,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,481
0-18,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,40
29-33,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,382
34-38,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,455
49-53,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,62
59-63,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,279
44-48,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,423
19-23,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,245
34-38,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,M,null,null,null,76
49-53,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,109
24-28,REGION_WALES,RELATION_DEPENDANT,M,null,null,null,103
39-43,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,170
54-58,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,141
34-38,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,327
49-53,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,48
19-23,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,282
24-28,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,45
29-33,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,56
34-38,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,20
19-23,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,410
49-53,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,79
49-53,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,371
24-28,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,377
19-23,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,175
44-48,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,132
49-53,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,357
49-53,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,179
19-23,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,122
24-28,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,250
49-53,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,78
59-63,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,59
44-48,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,259
44-48,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,82
29-33,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,315
44-48,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,335
44-48,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,275
29-33,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,394
29-33,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,141
44-48,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,429
39-43,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,12
59-63,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,105
29-33,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,468
34-38,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,335
34-38,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,174
34-38,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,388
34-38,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,M,null,null,null,483
44-48,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,100
19-23,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,415
19-23,REGION_WALES,RELATION_DEPENDANT,M,null,null,null,217
39-43,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,149
0-18,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,327
44-48,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,359
24-28,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,227
54-58,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,447
39-43,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,F,null,null,null,130
0-18,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,55
0-18,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,364
44-48,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,58
49-53,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,343
19-23,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,43
44-48,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,138
24-28,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,216
59-63,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,142
49-53,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,18
29-33,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,490
29-33,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,113
54-58,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,437
39-43,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,410
24-28,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,322
59-63,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,121
39-43,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,91
59-63,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,137
44-48,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,277
29-33,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,320
19-23,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,281
59-63,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,187
0-18,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,265
54-58,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,152
0-18,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,56
34-38,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,192
24-28,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,259
39-43,REGION_NORTH_EAST,RELATION_DEPENDANT,M,null,null,null,166
29-33,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,498
39-43,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,236
0-18,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,396
34-38,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,135
0-18,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,446
39-43,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,159
24-28,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,144
59-63,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,488
0-18,REGION_NORTH_EAST,RELATION_DEPENDANT,M,null,null,null,348
29-33,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,F,null,null,null,369
39-43,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,88
44-48,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,347
49-53,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,416
49-53,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,197
49-53,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,225
29-33,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,75
29-33,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,84
34-38,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,68
39-43,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,430
39-43,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,30
0-18,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,441
24-28,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,169
39-43,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,325
19-23,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,485
29-33,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,F,null,null,null,372
24-28,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,499
29-33,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,230
0-18,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,296
19-23,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,296
49-53,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,100
24-28,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,F,null,null,null,24
24-28,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,158
24-28,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,26
24-28,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,452
54-58,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,66
54-58,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,161
29-33,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,171
29-33,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,363
44-48,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,289
44-48,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,360
34-38,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,227
19-23,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,160
34-38,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,116
29-33,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,454
39-43,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,73
44-48,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,202
19-23,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,237
39-43,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,294
39-43,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,93
24-28,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,377
34-38,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,397
54-58,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,282
34-38,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,391
54-58,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,426
34-38,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,289
0-18,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,214
44-48,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,113
59-63,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,85
24-28,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,F,null,null,null,34
39-43,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,357
59-63,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,342
59-63,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,364
29-33,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,412
19-23,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,263
29-33,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,M,null,null,null,489
19-23,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,105
54-58,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,273
34-38,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,253
39-43,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,439
0-18,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,132
54-58,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,330
29-33,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,165
44-48,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,323
54-58,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,98
29-33,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,386
29-33,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,322
29-33,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,424
34-38,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,59
39-43,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,283
19-23,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,290
19-23,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,418
34-38,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,387
19-23,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,M,null,null,null,229
29-33,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,F,null,null,null,304
19-23,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,115
19-23,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,112
39-43,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,5
24-28,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,495
34-38,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,136
34-38,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,16
29-33,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,187
34-38,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,74
59-63,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,224
24-28,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,177
39-43,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,156
29-33,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,492
39-43,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,181
44-48,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,322
34-38,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,274
29-33,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,87
24-28,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,426
39-43,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,122
54-58,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,14
19-23,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,322
24-28,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,447
59-63,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,108
19-23,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,117
19-23,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,25
54-58,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,324
44-48,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,389
44-48,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,446
24-28,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,287
19-23,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,452
0-18,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,408
39-43,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,347
44-48,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,496
24-28,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,111
34-38,REGION_NORTH_EAST,RELATION_DEPENDANT,M,null,null,null,419
39-43,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,329
24-28,REGION_NORTH_EAST,RELATION_DEPENDANT,M,null,null,null,396
44-48,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,84
34-38,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,162
39-43,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,103
19-23,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,247
34-38,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,199
39-43,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,119
39-43,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,M,null,null,null,166
49-53,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,28
49-53,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,392
49-53,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,128
24-28,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,63
0-18,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,367
19-23,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,369
29-33,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,259
39-43,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,108
24-28,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,19
39-43,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,484
44-48,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,210
34-38,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,343
29-33,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,95
34-38,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,33
39-43,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,216
44-48,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,50
44-48,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,215
34-38,REGION_NORTH_EAST,RELATION_DEPENDANT,M,null,null,null,29
19-23,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,301
44-48,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,266
19-23,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,477
29-33,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,299
54-58,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,403
19-23,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,177
54-58,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,470
54-58,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,13
19-23,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,256
39-43,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,M,null,null,null,446
29-33,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,489
34-38,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,418
24-28,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,381
39-43,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,63
49-53,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,282
54-58,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,59
34-38,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,107
44-48,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,63
34-38,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,68
0-18,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,291
29-33,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,330
24-28,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,422
24-28,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,150
39-43,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,92
29-33,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,97
49-53,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,5
34-38,REGION_NORTH_EAST,RELATION_DEPENDANT,M,null,null,null,378
29-33,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,319
24-28,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,64
54-58,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,33
34-38,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,301
29-33,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,359
0-18,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,219
34-38,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,384
29-33,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,188
19-23,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,202
34-38,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,314
59-63,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,70
24-28,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,275
29-33,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,383
44-48,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,439
19-23,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,M,null,null,null,129
59-63,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,201
24-28,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,443
39-43,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,179
34-38,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,280
39-43,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,95
19-23,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,430
34-38,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,491
34-38,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,417
29-33,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,161
29-33,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,463
29-33,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,105
34-38,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,9
44-48,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,384
29-33,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,371
49-53,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,18
29-33,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,383
34-38,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,245
34-38,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,263
39-43,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,316
29-33,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,F,null,null,null,287
39-43,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,480
29-33,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,113
59-63,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,367
0-18,REGION_NORTH_EAST,RELATION_DEPENDANT,M,null,null,null,456
24-28,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,200
0-18,REGION_WALES,RELATION_DEPENDANT,M,null,null,null,276
0-18,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,379
29-33,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,221
44-48,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,381
29-33,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,134
49-53,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,482
59-63,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,151
19-23,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,106
34-38,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,119
49-53,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,286
44-48,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,424
49-53,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,326
19-23,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,416
34-38,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,471
54-58,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,432
29-33,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,329
44-48,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,249
39-43,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,202
0-18,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,177
59-63,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,331
29-33,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,459
39-43,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,F,null,null,null,278
24-28,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,321
34-38,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,3
