ageGroup,region,relation,gender,planClassKey,industryKey,operatorTypeKey,memberCount
46-55,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,M,null,null,null,319
19-25,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,95
36-45,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,211
61-65,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,171
61-65,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,67
26-35,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,479
46-55,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,230
66-70,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,37
46-55,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,274
71-75,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,56
0-18,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,10
0-18,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,172
61-65,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,219
71-75,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,267
46-55,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,397
36-45,REGION_WALES,RELATION_DEPENDANT,M,null,null,null,206
0-18,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,57
46-55,REGION_WALES,RELATION_DEPENDANT,M,null,null,null,26
0-18,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,6
26-35,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,481
0-18,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,40
36-45,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,382
46-55,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,455
66-70,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,62
76+,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,279
61-65,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,423
19-25,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,245
46-55,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,M,null,null,null,76
66-70,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,109
26-35,REGION_WALES,RELATION_DEPENDANT,M,null,null,null,103
56-60,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,170
71-75,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,141
46-55,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,327
66-70,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,48
19-25,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,282
26-35,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,45
36-45,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,56
46-55,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,20
19-25,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,410
66-70,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,79
66-70,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,371
26-35,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,377
19-25,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,175
61-65,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,132
66-70,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,357
66-70,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,179
19-25,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,122
26-35,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,250
66-70,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,78
76+,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,59
61-65,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,259
61-65,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,82
36-45,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,315
61-65,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,335
61-65,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,275
36-45,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,394
36-45,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,141
61-65,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,429
56-60,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,12
76+,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,105
36-45,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,468
46-55,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,335
46-55,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,174
46-55,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,388
46-55,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,M,null,null,null,483
61-65,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,100
19-25,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,415
19-25,REGION_WALES,RELATION_DEPENDANT,M,null,null,null,217
56-60,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,149
0-18,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,327
61-65,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,359
26-35,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,227
71-75,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,447
56-60,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,F,null,null,null,130
0-18,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,55
0-18,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,364
61-65,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,58
66-70,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,343
19-25,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,43
61-65,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,138
26-35,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,216
76+,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,142
66-70,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,18
36-45,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,490
36-45,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,113
71-75,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,437
56-60,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,410
26-35,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,322
76+,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,121
56-60,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,91
76+,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,137
61-65,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,277
36-45,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,320
19-25,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,281
76+,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,187
0-18,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,265
71-75,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,152
0-18,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,56
46-55,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,192
26-35,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,259
56-60,REGION_NORTH_EAST,RELATION_DEPENDANT,M,null,null,null,166
36-45,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,498
56-60,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,236
0-18,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,396
46-55,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,135
0-18,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,446
56-60,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,159
26-35,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,144
76+,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,488
0-18,REGION_NORTH_EAST,RELATION_DEPENDANT,M,null,null,null,348
36-45,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,F,null,null,null,369
56-60,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,88
61-65,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,347
66-70,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,416
66-70,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,197
66-70,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,225
36-45,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,75
36-45,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,84
46-55,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,68
56-60,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,430
56-60,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,30
0-18,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,441
26-35,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,169
56-60,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,325
19-25,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,485
36-45,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,F,null,null,null,372
26-35,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,499
36-45,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,230
0-18,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,296
19-25,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,296
66-70,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,100
26-35,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,F,null,null,null,24
26-35,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,158
26-35,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,26
26-35,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,452
71-75,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,66
71-75,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,161
36-45,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,171
36-45,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,363
61-65,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,289
61-65,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,360
46-55,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,227
19-25,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,160
46-55,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,116
36-45,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,454
56-60,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,73
61-65,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,202
19-25,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,237
56-60,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,294
56-60,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,93
26-35,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,377
46-55,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,397
71-75,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,282
46-55,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,391
71-75,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,426
46-55,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,289
0-18,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,214
61-65,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,113
76+,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,85
26-35,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,F,null,null,null,34
56-60,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,357
76+,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,342
76+,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,364
36-45,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,412
19-25,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,263
36-45,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,M,null,null,null,489
19-25,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,105
71-75,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,273
46-55,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,253
56-60,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,439
0-18,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,132
71-75,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,330
36-45,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,165
61-65,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,323
71-75,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,98
36-45,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,386
36-45,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,322
36-45,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,424
46-55,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,59
56-60,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,283
19-25,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,290
19-25,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,418
46-55,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,387
19-25,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,M,null,null,null,229
36-45,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,F,null,null,null,304
19-25,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,115
19-25,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,112
56-60,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,5
26-35,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,495
46-55,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,136
46-55,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,16
36-45,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,187
46-55,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,74
76+,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,224
26-35,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,177
56-60,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,156
36-45,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,492
56-60,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,181
61-65,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,322
46-55,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,274
36-45,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,87
26-35,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,426
56-60,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,122
71-75,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,14
19-25,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,322
26-35,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,447
76+,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,108
19-25,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,117
19-25,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,25
71-75,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,324
61-65,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,389
61-65,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,446
26-35,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,287
19-25,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,452
0-18,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,408
56-60,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,347
61-65,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,496
26-35,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,111
46-55,REGION_NORTH_EAST,RELATION_DEPENDANT,M,null,null,null,419
56-60,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,329
26-35,REGION_NORTH_EAST,RELATION_DEPENDANT,M,null,null,null,396
61-65,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,84
46-55,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,162
56-60,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,103
19-25,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,247
46-55,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,199
56-60,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,119
56-60,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,M,null,null,null,166
66-70,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,28
66-70,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,392
66-70,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,128
26-35,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,63
0-18,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,367
19-25,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,369
36-45,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,259
56-60,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,108
26-35,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,19
56-60,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,484
61-65,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,210
46-55,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,343
36-45,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,95
46-55,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,33
56-60,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,216
61-65,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,50
61-65,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,215
46-55,REGION_NORTH_EAST,RELATION_DEPENDANT,M,null,null,null,29
19-25,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,301
61-65,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,266
19-25,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,477
36-45,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,299
71-75,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,403
19-25,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,177
71-75,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,470
71-75,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,13
19-25,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,256
56-60,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,M,null,null,null,446
36-45,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,489
46-55,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,418
26-35,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,381
56-60,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,63
66-70,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,282
71-75,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,59
46-55,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,107
61-65,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,63
46-55,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,68
0-18,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,291
36-45,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,330
26-35,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,422
26-35,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,150
56-60,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,92
36-45,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,97
66-70,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,5
46-55,REGION_NORTH_EAST,RELATION_DEPENDANT,M,null,null,null,378
36-45,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,319
26-35,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,64
71-75,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,33
46-55,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,301
36-45,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,359
0-18,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,219
46-55,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,384
36-45,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,188
19-25,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,202
46-55,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,314
76+,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,70
26-35,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,275
36-45,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,383
61-65,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,439
19-25,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,M,null,null,null,129
76+,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,201
26-35,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,443
56-60,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,179
46-55,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,280
56-60,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,95
19-25,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,430
46-55,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,491
46-55,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,417
36-45,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,161
36-45,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,463
36-45,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,105
46-55,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,9
61-65,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,384
36-45,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,371
66-70,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,18
36-45,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,383
46-55,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,245
46-55,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,263
56-60,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,316
36-45,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,F,null,null,null,287
56-60,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,480
36-45,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,113
76+,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,367
0-18,REGION_NORTH_EAST,RELATION_DEPENDANT,M,null,null,null,456
26-35,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,200
0-18,REGION_WALES,RELATION_DEPENDANT,M,null,null,null,276
0-18,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,379
36-45,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,221
61-65,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,381
36-45,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,134
66-70,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,482
76+,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,151
19-25,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,106
46-55,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,119
66-70,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,286
61-65,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,424
66-70,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,326
19-25,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,416
46-55,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,471
71-75,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,432
36-45,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,329
61-65,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,249
56-60,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,202
0-18,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,177
76+,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,331
36-45,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,459
56-60,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,F,null,null,null,278
26-35,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,321
46-55,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,3
